std_smiles,expt_test,database
O=C(OC1CCOS1(=O)=O)C(F)(F)F,0,pubchem
O=P1(F)OCCO1,0,pubchem
[B]C[B][B][B][B][B]C,0,pubchem
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#N,0,pubchem
O=C(OCC1CO1)C(F)(F)F,0,pubchem
COC1COC(=O)C(=O)O1,0,pubchem
CC#CC(=O)OC(=O)OC(C)C,0,pubchem
COP(=O)(F)OC,0,pubchem
CC1(C#N)CC1F,0,pubchem
COS(F)(F)C(F)(F)F,0,pubchem
[B]OCO[B],0,pubchem
CCCS(=O)(=O)C#N,0,pubchem
[B]1OCCO1,0,pubchem
F[B]B(F)B(F)[B]F,0,pubchem
C#CCC(F)(F)C(F)F,0,pubchem
O=C(OC(F)CF)C(F)(F)F,0,pubchem
N#CCC1OC1C(F)(F)F,0,pubchem
O=C1CCC(COC(=O)C(F)(F)F)O1,0,pubchem
CC(C)CC#COC=O,0,pubchem
O=S(=O)(O[AlH2])C(F)(F)F,0,pubchem
CCC1OC1C#N,0,pubchem
FCC(F)(F)C1(F)OC1(F)F,0,pubchem
COCC(=O)F,0,pubchem
O=C1OOC(=O)C(=O)OO1,0,pubchem
O=C1OC(F)C(C(F)(F)C(F)F)O1,0,pubchem
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C,0,pubchem
O=C1OOC1=O,0,pubchem
CC(P)CC#N,0,pubchem
CCC#CC#COC(C)=O,0,pubchem
CC(F)C(=O)OC(F)(F)F,0,pubchem
[B]C(C)(C)C(F)(F)F,0,pubchem
CP(C)(=O)F,0,pubchem
O=C(N(F)F)N(F)F,0,pubchem
FC#CC(F)(F)C#CC(F)(F)F,0,pubchem
[B][B]B([B])[B]B([B])[B],0,pubchem
FCCC[SiH3],0,pubchem
[B]C(C)(F)C(=O)OC,0,pubchem
CCC(C(F)F)C(F)(F)F,0,pubchem
O=CN1CCC1=O,0,pubchem
BOS(=O)(=O)C(F)(F)F,0,pubchem
N#CC#CC#CC#CC#CC#CC#CC#CC#CC#N,0,pubchem
CC(C)C([O])=O,0,pubchem
O=C(F)C(F)C(=O)F,0,pubchem
O=C(F)C(=O)OP,0,pubchem
CCOOP=O,0,pubchem
CCOCOP=O,0,pubchem
CCC(C#CC=O)OC=O,0,pubchem
CS(=O)(=O)OC(F)(F)C(F)(F)F,0,pubchem
CCCC#CF,0,pubchem
CCC1COC(=O)C1(F)F,0,pubchem
O=C(OC1OC1C(F)(F)F)C(F)(F)F,0,pubchem
CC(CCC#N)C(C)(F)F,0,pubchem
CCC#COC(=O)C(C)C,0,pubchem
CC(CC(F)F)C(F)(F)F,0,pubchem
CCCC1OC(=O)C(=O)O1,0,pubchem
[B][B]CCC(C)[B][B],0,pubchem
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
O=C(F)C(F)(F)C(F)(F)N(F)F,0,pubchem
CC1CC(C=O)OC1=O,0,pubchem
COC(=O)C(F)C(F)F,0,pubchem
[B]B1C(=O)[B]C1C,0,pubchem
CC(OC=O)OC=O,0,pubchem
CS(=O)(=O)OC(F)(F)C(=O)F,0,pubchem
CN(C(=O)C(F)(F)F)C(F)(F)F,0,pubchem
CCOC(C#N)C(F)(F)F,0,pubchem
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
O=C1OC(CC(F)(F)F)C(F)(F)O1,0,pubchem
O=S1(=O)OC(F)(C(F)(F)F)C1(F)F,0,pubchem
CN(C)C(=O)C(F)F,0,pubchem
C#CCC(=O)F,0,pubchem
CC(C)C1CC(=O)O1,0,pubchem
[C]#CCC#CCC,0,pubchem
C#CC(C)C(F)(F)C(F)F,0,pubchem
CC(F)C(=O)OC(F)F,0,pubchem
CC(C#N)C(C#N)(C#N)C(C)C#N,0,pubchem
CCC(F)(F)C(F)(F)C(C)(F)F,0,pubchem
CN(CCC#N)C(=O)C(F)F,0,pubchem
CN(C(=O)F)C(F)F,0,pubchem
CCCCC(F)(F)[Si],0,pubchem
CCCCC(F)F,0,pubchem
C#CP(=O)=S,0,pubchem
N#CCCCC#N,0,pubchem
CC(F)(F)C(C)(F)C(F)(F)F,0,pubchem
CCCC(=O)[Si],0,pubchem
C#CCCC(C)(C)C#N,0,pubchem
FC1CC1(F)F,0,pubchem
FC1(F)COC1(F)F,0,pubchem
COS(F)(F)OF,0,pubchem
CC(C)C(=O)OCF,0,pubchem
C#CC(CC)C(F)(F)F,0,pubchem
O=C(OC(C(F)(F)F)C(F)(F)F)C(F)F,0,pubchem
CC(C)CC(C#N)C(F)F,0,pubchem
C[Si]C(F)(F)C(F)(F)F,0,pubchem
CC(C)C(F)(F)C(=O)F,0,pubchem
CCC(F)C#CF,0,pubchem
CCCC#CCCCC#N,0,pubchem
O=S(=O)(OF)OC(F)F,0,pubchem
CC(=O)OC(F)C(F)F,0,pubchem
CCCC[Si](F)(F)F,0,pubchem
O=S(=O)(O[SiH3])C(F)(F)F,0,pubchem
FSC(F)(C(F)(F)F)C(F)(F)F,0,pubchem
O=C1OC(=O)C(=O)OC1=O,0,pubchem
CC(=O)C(=O)C1C(=O)COC1=O,0,pubchem
CCC1OC1CC#N,0,pubchem
C#[Si]OCC,0,pubchem
O=PS(=O)(=O)C(F)(F)F,0,pubchem
CC(F)(F)C(F)(C(F)F)C(F)F,0,pubchem
CCC(F)OC(=O)C(F)(F)F,0,pubchem
O=C(CCC(=O)OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,0,pubchem
FOC(F)(F)OF,0,pubchem
FC(F)(F)[Si](C(F)(F)F)C(F)(F)F,0,pubchem
[B]B([B])B(F)B([B])[B],0,pubchem
FC(F)C(F)[Si],0,pubchem
COC(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,0,pubchem
CCC(C(=O)F)(C(=O)F)C(F)(F)F,0,pubchem
[B]C(C(F)(F)F)C(F)(F)F,0,pubchem
CCCC#CCF,0,pubchem
FC#CC#CF,0,pubchem
CCOC(F)(F)C(F)(F)F,0,pubchem
FC(F)(F)C(F)(F)P,0,pubchem
[B]PC(=O)C(F)(F)F,0,pubchem
N#CC1CCCN1C=O,0,pubchem
CC1(F)OC(=O)OC1(F)C(F)(F)F,0,pubchem
O=C1OC(F)C(F)(F)OC1(F)C(F)(F)F,0,pubchem
CCC#CCOC(C)=O,0,pubchem
CCC1(C(F)(F)F)OO1,0,pubchem
CN([Si])C(=O)C(F)(F)F,0,pubchem
[B]OC(F)(F)F,0,pubchem
O=C1OCC(OC(=O)C(F)(F)F)C1OC(=O)C(F)(F)F,0,pubchem
[B]OC(=O)C([B])CC,0,pubchem
O=C1OC(F)(F)C(=O)OC1(F)F,0,pubchem
CCC(C#N)C(=O)C(F)F,0,pubchem
[CH2]CC#CCC,0,pubchem
CC(F)OC(F)(F)F,0,pubchem
CC(F)C(=O)F,0,pubchem
CCCC#CC#CC=O,0,pubchem
CC(F)(F)OC(F)(F)C(F)F,0,pubchem
O=C1CCCOO1,0,pubchem
COC[Si](F)(F)F,0,pubchem
[B]OCCC,0,pubchem
C#CS(=O)(=O)C(F)(F)F,0,pubchem
CCC(=O)OC(F)C(F)(F)F,0,pubchem
CC(C)(C#N)COS(=O)(=O)C(F)(F)F,0,pubchem
[B][B][B]C[B][B][B],0,pubchem
FC(F)OP,0,pubchem
CCC1CC1C#N,0,pubchem
O=C(F)C(F)(F)OC(F)F,0,pubchem
O=C1OC(F)C(C(F)F)O1,0,pubchem
CC#CC(CC)C(F)(F)F,0,pubchem
CC(C#N)CC(C)C=O,0,pubchem
CS(=O)(=O)ON=O,0,pubchem
O=P12OC3OC3(O1)O2,0,pubchem
COOC(=O)C(F)(F)F,0,pubchem
O=C1OCC(F)(F)OC1(F)F,0,pubchem
O=S1(=O)OCC1(F)F,0,pubchem
CC1CC(=O)OC1(C)C(F)(F)F,0,pubchem
O=C1OCC(F)(C(F)(F)C(F)F)O1,0,pubchem
COC(=O)C(C(=O)F)C(F)(F)F,0,pubchem
CC(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,0,pubchem
CC1(CC#N)CO1,0,pubchem
FC(F)C1CC1(F)F,0,pubchem
O=C1OC(F)(F)C(F)(F)N1C(F)(F)F,0,pubchem
FC(F)(F)C#COC#CC(F)(F)F,0,pubchem
COC(=O)C(F)(F)C(F)(F)CF,0,pubchem
N#CC#CC#CC#CC#CC#CC#CC#N,0,pubchem
CC(F)(OC(F)F)C(F)(F)F,0,pubchem
CC(C)B(C#N)C(C)C,0,pubchem
CCC(C#N)S(=O)(=O)C(F)(F)F,0,pubchem
O=CC(=O)OC(F)(F)CF,0,pubchem
FC(F)(F)C(O[SiH3])C(F)(F)F,0,pubchem
CC(F)C(F)F,0,pubchem
FC(F)C1(F)CC1,0,pubchem
CC(P=O)P=O,0,pubchem
[CH2]CON=O,0,pubchem
O=C1OBOC1=O,0,pubchem
CC(F)(C#CF)C(F)(F)F,0,pubchem
FC(F)C1CC1,0,pubchem
O=S1(=O)OC(F)(F)C1F,0,pubchem
O=COC(=O)C(=O)OC=O,0,pubchem
CC(F)S(=O)(=O)F,0,pubchem
FC1C#CCC1F,0,pubchem
CCC(F)(F)OC=O,0,pubchem
C#CCC#CC(F)(F)F,0,pubchem
CCC(=O)OC(F)(F)C(F)(F)C(F)(F)F,0,pubchem
C1#COCC1,0,pubchem
CC(=O)S1(C(C)=O)C(=O)OC1=O,0,pubchem
O=COC1C#CCC1,0,pubchem
CC(=O)N1CCC(C#N)C1=O,0,pubchem
C[SiH2]CCF,0,pubchem
CCC(F)(F)C(F)(F)CC(F)F,0,pubchem
CC(F)(F)C(F)(F)OP(=O)(F)F,0,pubchem
O=C1OC(F)C(F)(C(F)(F)CF)O1,0,pubchem
O=PP=S=O,0,pubchem
O=C(OS(=O)(=O)C(F)F)C(F)F,0,pubchem
CPCC(C#N)C#N,0,pubchem
O=COO[Si](=O)OOC=O,0,pubchem
COOP=O,0,pubchem
FC(F)(F)OP,0,pubchem
FC1OC(F)(F)C1(F)F,0,pubchem
N#CCC1CCC1(F)F,0,pubchem
FC1CC#CC1(F)F,0,pubchem
FC1OOC1(F)F,0,pubchem
O=C(OOC(F)(F)F)C(F)(F)F,0,pubchem
CCCC#CC(=O)OCC,0,pubchem
CCC(=O)OOC(=O)C(F)(F)F,0,pubchem
[O]OC(=O)C(F)(F)F,0,pubchem
CCC(C)F,0,pubchem
COP(F)(F)=S,0,pubchem
FP(F)(F)=S,0,pubchem
CCCC1C(=O)OC(=O)C1OC(=O)C(F)(F)F,0,pubchem
FC[SiH2]C(F)F,0,pubchem
N#CC#CC#CC#CC#CC#CC#CC#CC#N,0,pubchem
CC#CC(F)OC,0,pubchem
FC(F)CC1CC1,0,pubchem
O=C(F)CC(=O)F,0,pubchem
COOP(=O)(F)F,0,pubchem
FC1(F)[Si]C1(F)F,0,pubchem
O=CCOF,0,pubchem
C[SiH2]OC(F)F,0,pubchem
[B]C(=O)OC(C)C,0,pubchem
CSC(=O)C#N,0,pubchem
N#CC1CC(CC(F)F)C1,0,pubchem
CC(C)(C)C(=O)OC(F)F,0,pubchem
CC(C)(F)C(=O)C#N,0,pubchem
CC(F)(F)C(F)(F)OF,0,pubchem
O=C(OCCCF)C(F)F,0,pubchem
CCC(C#N)CCCC#N,0,pubchem
O=C(OC(F)(F)C(F)(F)OF)C(F)(F)F,0,pubchem
FCOC(F)(F)F,0,pubchem
N#CC1(C#N)CC(F)C(C#N)(C#N)O1,0,pubchem
CCC#CS(C)(=O)=O,0,pubchem
CC(C)(F)CC(F)F,0,pubchem
COC(=O)C#CC(=O)OC,0,pubchem
CCC#CC(C)C,0,pubchem
[B][B][B][B][B][B][B]P([B][B][B][B][B][B][B])[B][B][B][B][B][B][B],0,pubchem
O=COC1CCCOO1,0,pubchem
CC(F)(F)C1(F)OC1(F)F,0,pubchem
O=C1OC(F)(C(F)(F)F)C(F)(F)OC1(F)F,0,pubchem
CC(C)N1C(=O)C#CC1=O,0,pubchem
O=C1CC2(CC(=O)O2)C(=O)O1,0,pubchem
FOC1(F)OC1(F)C(F)(F)F,0,pubchem
O=CC(F)C=O,0,pubchem
CC(C)(F)S(F)(F)(F)(F)F,0,pubchem
C#[Si]CCC,0,pubchem
CC(C)C#CC(C)(F)F,0,pubchem
CC#CCCP=O,0,pubchem
O=C1CCC(OC(F)(F)F)O1,0,pubchem
CCN(C=O)C(F)F,0,pubchem
O=S(=O)(N(F)F)C(F)(F)F,0,pubchem
[CH]C#CCC,0,pubchem
CN(F)CC#N,0,pubchem
FCC1CC#CC1,0,pubchem
FN(C(F)(F)F)C(F)(F)F,0,pubchem
O=C(OCCOF)C(F)(F)F,0,pubchem
CCOC(=O)C#CC(F)(F)C(F)(F)C(F)(F)F,0,pubchem
COC(C)(C=O)OC=O,0,pubchem
CC(=O)C1C(=O)OCOC1=O,0,pubchem
CC(F)(F)S(=O)(=O)CC#N,0,pubchem
CC(C)CC(=O)OC(=O)C(F)(F)F,0,pubchem
CC(C)OC(=O)C(F)F,0,pubchem
CC1(C)COC(=O)C1(F)F,0,pubchem
CC(C#N)CC(C)C(F)F,0,pubchem
O=C(OF)C(F)(F)C(F)(F)C(F)F,0,pubchem
O=CCOP=O,0,pubchem
CCC(C#N)CCC=O,0,pubchem
N#CSC(F)(F)F,0,pubchem
CCO[Si]=S,0,pubchem
O=C1OC(C(F)(F)F)C(C(F)(F)F)O1,0,pubchem
[B]P(F)CC,0,pubchem
CCC1(C(F)(F)F)OCC(=O)O1,0,pubchem
FC1OC1(F)F,0,pubchem
[CH]CC(F)F,0,pubchem
O=C(OC(=O)C(F)(F)CF)C(F)(F)CF,0,pubchem
CCC1COC(=O)C(=O)O1,0,pubchem
FC(F)(F)C(F)(F)C(F)(F)CO[SiH3],0,pubchem
FOOC(F)(F)F,0,pubchem
CCCCC#C[SiH3],0,pubchem
[B]CCCC(F)(F)F,0,pubchem
FCCCC(F)(F)F,0,pubchem
O=COCC(F)F,0,pubchem
[B]CCCC,0,pubchem
COC(=O)C(C)C(F)F,0,pubchem
CC1OS(=O)(=O)C1=O,0,pubchem
CC(C)C(F)(F)C(F)(F)C(F)F,0,pubchem
FC(F)CC(F)CC(F)F,0,pubchem
COP(C)(=O)C=O,0,pubchem
O=C1N(F)C(=O)C(F)(F)C1(F)F,0,pubchem
FOCC(F)(F)F,0,pubchem
O=C1O[Si](=O)OC1=O,0,pubchem
N#CB1OCCCO1,0,pubchem
COC(=O)C(F)(F)CCC#N,0,pubchem
CC(F)(F)OC=O,0,pubchem
CCCC1OO1,0,pubchem
FC(F)([SiH3])C(F)(F)[SiH3],0,pubchem
CC(=O)OS(=O)(=O)C(C)=O,0,pubchem
FCOOF,0,pubchem
[B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B][B],0,pubchem
FC(F)C1(F)OC1F,0,pubchem
[B]B([B])[B]B([B])[B],0,pubchem
CC(C)CO[Si](F)(F)F,0,pubchem
CCC(C)C(C)CC#N,0,pubchem
N#CC(=O)CC=O,0,pubchem
FCC#CC#CC#CC(F)(F)F,0,pubchem
O=C(S[Si])S[Si],0,pubchem
FCOC(F)F,0,pubchem
[B]CCC#C,0,pubchem
O=CCC(=O)OF,0,pubchem
O=C(F)C(F)S(=O)(=O)F,0,pubchem
C#CC(C)COC(=O)C(F)(F)F,0,pubchem
CCOC(=O)C([O])=O,0,pubchem
CCCC#COC,0,pubchem
N#CC(C(F)F)C1CC1,0,pubchem
FC1CC(F)(F)O1,0,pubchem
CC1OC(C(F)(F)F)(C(F)(F)F)OC1=O,0,pubchem
O=C1OC(F)C(F)(C(F)CF)O1,0,pubchem
CCCC(F)(F)C(F)(F)C(F)F,0,pubchem
O=C(F)C(F)C(F)(F)C(=O)F,0,pubchem
COC(=O)C(C)COP=O,0,pubchem
O=C1OCCC1CC(F)(F)F,0,pubchem
CC(F)CF,0,pubchem
[B]S(=O)(=O)C(F)(F)F,0,pubchem
[B]C(C)(F)C(C)(C)F,0,pubchem
FC1C(F)(F)CC1(F)F,0,pubchem
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
CCOC#CC(F)(F)F,0,pubchem
CC(C)(C)CC(F)(F)C#N,0,pubchem
O=C1OB(C(F)(F)F)OC1=O,0,pubchem
O=C1CC(C(F)(F)F)OCO1,0,pubchem
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
COC(=O)C(F)C(F)(F)C(F)(F)F,0,pubchem
CCC(C#N)C(C)C=O,0,pubchem
FCCC[Si],0,pubchem
CS(=O)(=O)OOC(=O)C(F)(F)F,0,pubchem
FC(F)C1(C(F)F)CO1,0,pubchem
CC(F)(F)C(F)C(F)F,0,pubchem
FCCC(F)(F)C(F)(F)C(F)F,0,pubchem
CCCC(=O)OC(F)(F)C(F)(F)F,0,pubchem
FC(F)C1(C(F)(F)F)CO1,0,pubchem
FC1(F)OOC(F)(F)C1(F)F,0,pubchem
CCC(F)(F)CC(F)F,0,pubchem
O=C(CC(F)(F)F)OF,0,pubchem
CS(=O)(=O)C=O,0,pubchem
CSON=O,0,pubchem
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C,0,pubchem
O=C1CCC(C(F)(F)C(F)(F)F)O1,0,pubchem
O=C1CC(CC(F)F)CO1,0,pubchem
N#CSC(=O)C=O,0,pubchem
COCC(F)(F)C(=O)F,0,pubchem
CC#CC(=O)OCCC,0,pubchem
CCC1(C)CC(=O)O1,0,pubchem
CC(F)C(C)(F)C(F)(F)F,0,pubchem
CCC(C)CC(C)C#N,0,pubchem
CC(CC(F)F)C(F)F,0,pubchem
O=C(F)C(CF)C(F)(F)F,0,pubchem
[B][B]CCCC,0,pubchem
O=C(CC(F)(F)F)OCF,0,pubchem
O=C(F)CC(F)(F)S(=O)(=O)F,0,pubchem
CC1(CC(=O)F)OC(C(F)(F)F)(C(F)(F)F)OC1=O,0,pubchem
CCOCC([C]=O)C#N,0,pubchem
CS(=O)(=O)C(F)F,0,pubchem
N#CCCCOP=O,0,pubchem
FOC(F)(F)C(F)F,0,pubchem
C[Si](F)(F)CCCC#N,0,pubchem
[B]CC(C)CC(F)(F)F,0,pubchem
O=S(=O)(P)C(F)(F)F,0,pubchem
CC1(C(F)(F)C#N)CC1,0,pubchem
CC(C)C(F)(F)C(F)F,0,pubchem
CC[SiH2]C(F)(F)F,0,pubchem
FC1(F)CCC1,0,pubchem
O=CC(=O)OC(F)C(F)F,0,pubchem
O=C(C(F)C(F)F)N(F)F,0,pubchem
[B]P(F)CF,0,pubchem
O=CC12OP(=O)(O1)O2,0,pubchem
CC1COP(=O)(F)O1,0,pubchem
CC#CCCC(=O)OC,0,pubchem
CB1OOB(C)O1,0,pubchem
[CH]CC(F)(F)F,0,pubchem
CC1CCCCB1C#N,0,pubchem
CC(F)(F)S(=O)(=O)C(F)(F)F,0,pubchem
O=S(=O)(OC(F)F)OC(F)F,0,pubchem
CC(F)(OP(=O)(F)F)C(F)F,0,pubchem
CC(C)[SiH](F)F,0,pubchem
CC1O[SiH2]O1,0,pubchem
N#CC1(CC(F)(F)C(F)F)CC1,0,pubchem
[B]CC#CC#C,0,pubchem
COC(=O)C(F)(F)SF,0,pubchem
CCC1(F)OC(=O)OC1F,0,pubchem
FN(F)C(F)(F)F,0,pubchem
CC#CCC=O,0,pubchem
O=CC#CCC(F)(F)F,0,pubchem
CCC(CC(F)(F)F)C(F)(F)F,0,pubchem
N#CP(C#N)C(F)(F)F,0,pubchem
CC(F)(C(F)F)C(F)F,0,pubchem
FC(F)(F)C1(F)O[SiH2]OC1(F)F,0,pubchem
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
CC(C)C#CF,0,pubchem
CCC(C)C(F)(F)F,0,pubchem
O=C1OC(F)C(F)(CC(F)(F)F)O1,0,pubchem
COB1OC(=O)C(=O)O1,0,pubchem
COC(=O)CP(=O)=O,0,pubchem
CC([SiH3])OF,0,pubchem
CC(=O)OC(=O)C=O,0,pubchem
O=C(OC(=O)C(F)(F)P)C(F)(F)F,0,pubchem
[B]C1[B][B]C1,0,pubchem
C#CCC(C)C,0,pubchem
FC(F)C(F)([Si])C(F)(F)F,0,pubchem
O=C(OCOC(=O)C(F)F)C(F)F,0,pubchem
FC(F)O[Si],0,pubchem
O=P1(F)OCC(F)O1,0,pubchem
CCC#CC(=O)OC(C)C,0,pubchem
COC(=O)C(C#N)C(=O)C(F)(F)F,0,pubchem
[B]C#CC#CC#CC,0,pubchem
CC(F)(F)CC(=O)OC=O,0,pubchem
CCC(F)(F)C(F)(F)CF,0,pubchem
FC(F)CC(F)(F)CC(F)F,0,pubchem
C[Si](C)(F)OF,0,pubchem
CCC1(C#N)OC1C,0,pubchem
CC#CCC#CC(F)(F)F,0,pubchem
[B]C(C)(C)OC,0,pubchem
CC(C#N)CC(C=O)C=O,0,pubchem
O=S(=O)(OCF)C(F)(F)F,0,pubchem
[B]C(=O)OCC1CO1,0,pubchem
CC(F)(F)CCC(F)(F)F,0,pubchem
CC1(F)CCC(=O)O1,0,pubchem
C#CC(C)(C(F)(F)F)C(F)(F)F,0,pubchem
CCC(CC#N)C(C)C,0,pubchem
CS(=O)(=O)O[SiH3],0,pubchem
CCC1OC(=O)C1=O,0,pubchem
CCC1(C)COC(=O)C1,0,pubchem
O=C([Al])C(F)(F)F,0,pubchem
CC[Si](F)(F)O[Si](F)(F)F,0,pubchem
COCC(=O)OC(=O)C(F)(F)F,0,pubchem
CS(=O)(=O)S(=O)(=O)F,0,pubchem
COC(=O)C(F)CF,0,pubchem
FC1(F)C#CCC1,0,pubchem
COC(=O)C#CCC(C)C,0,pubchem
COC(=O)P(=O)(F)F,0,pubchem
CC(C)S(F)(F)F,0,pubchem
[B]B([B])B(C)B([B])[B],0,pubchem
FC#CC(F)(F)C#CF,0,pubchem
CC(C)(OC#N)C(F)(F)F,0,pubchem
O=C(F)CCO[SiH3],0,pubchem
O=[C]CC(F)(F)F,0,pubchem
FCCO[SiH3],0,pubchem
CC1CC(C=O)C(=O)O1,0,pubchem
CC1C(=O)OC1(C)C,0,pubchem
CC(=O)OC(F)C(F)(F)C(F)F,0,pubchem
CCP(=O)(F)F,0,pubchem
CC(F)C(C)(F)F,0,pubchem
FC(F)C(F)C(F)F,0,pubchem
FC1(F)CO1,0,pubchem
CP(C)C#N,0,pubchem
N#CC(CC(F)F)C(C#N)CC(F)F,0,pubchem
O=C1OC(C(F)(F)F)(C(F)(F)F)OC1CC(F)F,0,pubchem
CC(=O)OC(F)(F)C(C)(F)F,0,pubchem
CCC#CC#CC#CC#CC#N,0,pubchem
CCC(C)(C#N)C(C)C,0,pubchem
CCCC(CC#N)C(F)F,0,pubchem
O=C1CC(COC(F)(F)C(F)(F)F)O1,0,pubchem
C#CCC(F)(F)C(F)(F)C(F)(F)F,0,pubchem
CC1OC1=O,0,pubchem
O=C1CCCC(F)O1,0,pubchem
COP(=O)(OF)OF,0,pubchem
CCC#CC(=O)N(C)C,0,pubchem
[B]CCC([B])C,0,pubchem
CC1(C)OC(=O)C(C#N)C1(C)C,0,pubchem
[B]C(=O)OC(C)(C)C,0,pubchem
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
O=C1OC(F)(F)C(F)(C(F)(F)F)OC1(F)C(F)(F)F,0,pubchem
CC(F)C(F)(F)C(F)(F)CF,0,pubchem
C1CO[SiH2]O1,0,pubchem
[B][B]B(B([B])[B])B([B])[B],0,pubchem
O=C1OC(C(F)(F)F)C(=O)OC1C(F)(F)F,0,pubchem
CC1(C(F)F)OC(=O)OC1(F)F,0,pubchem
[B]N(C(C)=O)C(C)=O,0,pubchem
O=CC1(C(F)(F)C(F)(F)F)CO1,0,pubchem
O=C(F)C(F)C(F)(F)C(F)F,0,pubchem
O=CCCOP=O,0,pubchem
CC(C)C1C(=O)OC(=O)C1=O,0,pubchem
CC(C=O)C(=O)OC=O,0,pubchem
O=P12OB3OOCC3(O1)O2,0,pubchem
CCCCC1OO1,0,pubchem
CCOOF,0,pubchem
CC(C#N)C(C#N)S(C)(F)F,0,pubchem
O=C1OC(F)C(CF)(C(F)F)O1,0,pubchem
COC#COC,0,pubchem
CCC[SiH2]F,0,pubchem
CC(C)C[SiH](F)F,0,pubchem
O=CCC(=O)F,0,pubchem
C[Si](C)(F)C(F)(F)F,0,pubchem
CC(F)(OP(=O)(F)F)C(F)(F)F,0,pubchem
CC(C)(C)O[Si](F)(F)F,0,pubchem
FC(F)(F)OC[SiH3],0,pubchem
CC#CCCCF,0,pubchem
CCC(C)C(=O)F,0,pubchem
N#CB1CCCCC1C=O,0,pubchem
CC(C)CC(F)(F)C(F)F,0,pubchem
[B]CC(F)(F)CC,0,pubchem
CC1(C(F)(F)F)OC(=O)OC1C(F)(F)F,0,pubchem
N#CCOC(F)(C(F)(F)F)C(F)(F)F,0,pubchem
CC(CCC(F)(F)F)C(F)(F)F,0,pubchem
O=C1OCC(C(F)(F)C(F)F)O1,0,pubchem
CC(C)C#CC=O,0,pubchem
CC(C)C(C#N)C(C)C,0,pubchem
O=S(=O)(F)C(F)(F)C(F)(F)CF,0,pubchem
COS(=O)(=O)OC(F)F,0,pubchem
O=C1OCC(F)(F)C(F)(C(F)(F)F)O1,0,pubchem
O=C1CC(COC(F)(F)C(F)F)O1,0,pubchem
CC#CC(C)C=O,0,pubchem
O=S(=O)(C(F)F)C(F)F,0,pubchem
[O]CC([O])=O,0,pubchem
CCC#CCCF,0,pubchem
CC(C)(C(=O)F)C(F)(F)F,0,pubchem
CC#CCCCOC=O,0,pubchem
CC1(C(F)(F)F)OO1,0,pubchem
O=C1OOOOC1=O,0,pubchem
CCO[PH2]=O,0,pubchem
N#CS(=O)C(F)(F)F,0,pubchem
CCC(F)(C(=O)F)C(F)(F)F,0,pubchem
O=C(OCC(F)(F)F)C(F)(F)C(F)F,0,pubchem
CCO[SiH2]C(F)(F)F,0,pubchem
CCC(=O)C1C(=O)COC1=O,0,pubchem
CC(C)(F)OS(=O)(=O)F,0,pubchem
F[Si](F)(F)P,0,pubchem
CC1CC(=O)S(=O)(=O)O1,0,pubchem
FC1CC1C(F)(F)F,0,pubchem
CC(=O)OC(=O)C(C)C(F)(F)F,0,pubchem
COOCC(C#N)C=O,0,pubchem
O=C1OC12CO2,0,pubchem
CC[Si](F)F,0,pubchem
CCCC(=O)OC(=O)C(F)(F)C(F)(F)F,0,pubchem
O=C1CC(C(F)(F)F)CCO1,0,pubchem
O=NOON=O,0,pubchem
O=CPC=O,0,pubchem
CC1(C)OC(=O)C(=O)OC1=O,0,pubchem
O=COSOC=O,0,pubchem
[O]CCCF,0,pubchem
C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC,0,pubchem
CCCCC(F)(F)CC#N,0,pubchem
CCCCC#CC(=O)OC,0,pubchem
CC(F)OS(=O)(=O)F,0,pubchem
O=S1(=O)CCO1,0,pubchem
FC1(F)OO1,0,pubchem
O=[Si]O[Si]=O,0,pubchem
CCOC(=O)C#CC(C)F,0,pubchem
CC1OC(=O)C(F)C1=O,0,pubchem
[B]C(CCC)C(F)(F)F,0,pubchem
CC(F)C(F)(F)[Si],0,pubchem
